Music Videos: id, id_artist, name, original name, type, published date, pak (y/n), views, likes, circle streaming score
48148,5866,"Good Boy","착한아이",duplicate,2014-05-15 00:00:00,n,25294,159,0
48149,5866,"Give Me The Money","Give Me The Money",main,2014-05-15 00:00:00,n,47225,357,0
50482,6297,"LIKE","좋아해",main,2014-05-15 00:00:00,n,113133,1677,0
73078,8400,"She Ain\'t Like That","그런 애 아냐",main,2014-05-15 00:00:00,n,422214,9519,0
4491,496,"Good night kiss","Good night kiss",alternate,2014-05-15 00:00:00,n,12260146,87145,0
19365,1534,"Too-G","투지",main,2014-05-15 00:00:00,n,1900375,42375,0
42965,4623,"Antidote","해독제",alternate,2014-05-15 00:00:00,n,310022,2514,0
48119,5866,"Circus Magic Clowns","써커스 매직 유랑단",main,2014-05-15 00:00:00,n,139256,1267,0
12,98,"My Old Story","나의 옛날이야기",main,2014-05-16 00:00:00,y,32974356,323556,1158
34238,4722,"BIG MAN","빅 맨",main,2014-05-16 00:00:00,n,408250,9253,0
34251,4722,"BIG MAN","빅 맨",duplicate,2014-05-16 00:00:00,n,25065,1195,0
28135,4296,"MOVEMENTS","MOVEMENTS",main,2014-05-16 00:00:00,n,528207,6634,0
3615,98,"Meaning of You","너의 의미",main,2014-05-19 00:00:00,n,6882953,70642,3020
6230,632,"Seoul Lonely","Seoul Lonely",main,2014-05-19 00:00:00,n,1131299,13059,239
12133,970,"Meet Him Among Them","Meet Him Among Them",main,2014-05-19 00:00:00,n,283034,1197,0
8578,57,"With You","With You",main,2014-05-19 00:00:00,n,1455226,27741,0
13797,214,"Like a bird","Like a bird",main,2014-05-19 00:00:00,n,518277,3347,96
8434,402,"Never Ever","1분 1초",duplicate,2014-05-19 00:00:00,n,1024455,9226,0
2823,321,"You You You","너를 너를 너를",main,2014-05-20 00:00:00,n,2700191,18851,1489
3636,402,"Never Ever","Never Ever",alternate,2014-05-20 00:00:00,n,1915969,26166,0
53321,4097,"You&Me","연상연하",main,2014-05-20 00:00:00,n,40183,684,0
30803,86,"ADRENALINE","아드레날린",main,2014-05-20 00:00:00,n,5188890,56409,0
15208,153,"Abing Abing","아빙아빙",duplicate,2014-05-20 00:00:00,n,1462689,17111,0
11139,321,"You You You","너를 너를 너를",duplicate,2014-05-20 00:00:00,n,170787,2274,0
9095,402,"Never Ever","1분 1초",main,2014-05-20 00:00:00,n,5795550,81848,402
661,153,"Abing Abing","아빙아빙",main,2014-05-20 00:00:00,n,6100476,49773,189
45311,5474,"Hey You","Hey You",main,2014-05-20 00:00:00,n,12509,226,0
8492,229,"Love Letter","러브레터",main,2014-05-21 00:00:00,n,1217784,18330,0
341,4,"Gotta be you","너 아님 안돼",main,2014-05-21 00:00:00,n,64219086,639817,956
685,96,"Last Romeo","Last Romeo",main,2014-05-21 00:00:00,n,21833248,257293,538
53191,632,"Baby Please","내가 졌다",main,2014-05-21 00:00:00,n,14149,377,0
3300,229,"Love Letter","러브레터",duplicate,2014-05-21 00:00:00,n,514134,11107,0
45453,1374,"Demian","데미안",main,2014-05-22 00:00:00,n,534478,4635,0
66227,438,"NEW YOU","NEW YOU",main,2014-05-22 00:00:00,n,237325,1764,41
35900,1390,"BULLSHIT","지랄",main,2014-05-23 00:00:00,n,43595,626,31
20591,2845,"Without You Now","Without You Now",main,2014-05-23 00:00:00,n,2289876,27799,0
18215,1439,"A Better World","함께 있는 우리를 보고싶다",main,2014-05-24 00:00:00,n,103361,2151,0
2059,241,"Sugar","Sugar",main,2014-05-26 00:00:00,n,1970818,36121,170
2060,241,"Rain & Cry","Rain & Cry",main,2014-05-26 00:00:00,n,1919032,34776,55
2586,40,"No More Dream","노 모얼 드림",main,2014-05-26 00:00:00,n,17123762,0,0
3108,346,"Still in Love","여전히 뜨겁게",main,2014-05-26 00:00:00,n,2148554,8522,397
48951,5953,"Under The Daylight Moon","낮달",main,2014-05-26 00:00:00,n,160954,1365,0
1365,215,"Eternity","기적",main,2014-05-26 00:00:00,n,21934384,247484,380
28449,241,"Star","Star",main,2014-05-27 00:00:00,n,826753,14755,0
3635,402,"Never Ever","Never Ever",alternate,2014-05-27 00:00:00,n,626011,9295,0
33337,4623,"Move","Move",main,2014-05-27 00:00:00,n,524206,3840,94
18796,1474,"Always","Always",main,2014-05-27 00:00:00,n,210332,1505,0
73341,34,"Start Up!","Start Up!",main,2014-05-27 00:00:00,n,910862,11920,0
34207,4710,"Little Gals","가시내들",main,2014-05-27 00:00:00,n,436634,6423,0
34250,4722,"BIG MAN","빅 맨",alternate,2014-05-27 00:00:00,n,63988,1384,0
28448,241,"Not Today Not Tomorrow","Not Today Not Tomorrow",main,2014-05-28 00:00:00,n,721490,12655,6
46323,850,"Rhapsody For Sorrow","비의 랩소디",main,2014-05-28 00:00:00,n,245321,796,20
28450,241,"Oh My God","Oh My God",main,2014-05-29 00:00:00,n,412574,7014,0
28477,4317,"Just The Way You Are","달리 함께",main,2014-05-29 00:00:00,n,1257616,15531,0
12361,546,"Complain","하소연",main,2014-05-29 00:00:00,n,260724,1040,0
12364,546,"I\'m sorry","I\'m sorry",main,2014-05-29 00:00:00,n,173201,1002,0
19295,1531,"It\'s You","그대가 있어 좋아요",main,2014-05-29 00:00:00,n,70467,819,0
18797,1475,"DoBiDoBob","뚜비두밥",main,2014-05-29 00:00:00,n,187457,2207,0
474,18,"Mr.Chu","Mr.Chu",alternate,2014-05-29 00:00:00,n,11341150,76225,0
5338,546,"Things I can\'t say","내가 할 수 없는 말",main,2014-05-29 00:00:00,n,585746,3154,453
5339,546,"Be forgotten","잊혀지다",main,2014-05-29 00:00:00,n,550402,2663,0
5341,546,"Alone","홀로",main,2014-05-29 00:00:00,n,232154,2007,96
5344,546,"Being left","남겨진 건",main,2014-05-29 00:00:00,n,400757,1807,0
45551,5515,"Crazy","미치겠네",main,2014-05-29 00:00:00,n,257544,4959,0
6656,114,"Love Blossom","러브블러썸",duplicate,2014-05-30 00:00:00,n,1564641,11989,0
28452,241,"Shy Ma Boy","Shy Ma Boy",main,2014-05-30 00:00:00,n,358830,6649,0
31035,4433,"White Love","하얀설레임",duplicate,2014-05-30 00:00:00,n,548710,4859,0
11598,180,"Some","썸",duplicate,2014-05-30 00:00:00,n,8065316,61263,0
15470,174,"Give It To Me","기브 잇 투 미",duplicate,2014-05-30 00:00:00,n,167477,2264,0
15018,175,"Gone not around any longer","있다 없으니까",duplicate,2014-05-30 00:00:00,n,557871,4587,0
37330,4963,"Chukguhaneunde Babi","축구하는데 밥이?",main,2014-05-30 00:00:00,n,30984,345,0
30961,4433,"Snow Candy","눈사탕",duplicate,2014-05-30 00:00:00,n,124584,2456,0
11509,172,"LUCKY STAR","LUCKY STAR",main,2014-05-30 00:00:00,n,4041483,54824,0
6646,114,"Please don\'t","이러지 마 제발",duplicate,2014-05-30 00:00:00,n,26172653,288957,0
6648,114,"I Need You","니가필요해",duplicate,2014-05-30 00:00:00,n,1531446,12427,0
42744,34,"I Yah","아이야",duplicate,2014-05-30 00:00:00,n,1201669,16303,0
6654,114,"You don\'t know love","촌스럽게 왜 이래",duplicate,2014-05-30 00:00:00,n,1457546,21708,0
28451,241,"Silly Boy","Silly Boy",main,2014-05-31 00:00:00,n,504183,10032,0
46767,5689,"Roommate","룸메이트",main,2014-06-01 00:00:00,n,745457,12444,0
1059,199,"Eyes, Nose, Lips","눈, 코, 입",main,2014-06-02 00:00:00,n,304701500,2815893,2256
21342,3491,"Pounding Heart","설레고 있죠",main,2014-06-02 00:00:00,n,613418,6544,108
21345,3491,"Wonderful Day","멋진 날",main,2014-06-02 00:00:00,n,170578,1338,0
72888,8372,"Kiss Scene","키스할래요",alternate,2014-06-02 00:00:00,n,32657,686,0
12225,210,"Quit Playing","끼부리지마",main,2014-06-02 00:00:00,n,8473386,108632,0
52031,6414,"breath","breath",main,2014-06-03 00:00:00,n,225955,3064,0
15741,22,"Where Are You?","어디니? 뭐하니?",main,2014-06-03 00:00:00,n,3331265,78122,117
37658,40,"Adults and children","어른아이",alternate,2014-06-04 00:00:00,n,3534824,132230,0
7521,215,"Eternity","Eternity",alternate,2014-06-04 00:00:00,n,1519197,26886,0
13182,153,"Abing Abing","Abing Abing",alternate,2014-06-04 00:00:00,n,2032384,14404,0
1260,34,"Obsession","너란 여자",main,2014-06-04 00:00:00,n,13833250,180741,53
2827,321,"Years apart","십년이 지나도",main,2014-06-05 00:00:00,n,112372,1362,0
11823,352,"I Don\'t Want To Know","모르고싶다",duplicate,2014-06-05 00:00:00,n,106325,992,0
1084,49,"Hug Me","Hug Me",main,2014-06-05 00:00:00,n,5208955,50423,469
4186,40,"Beautiful","Beautiful",alternate,2014-06-05 00:00:00,n,17000842,552578,0
11383,49,"Hug Me","Hug Me",duplicate,2014-06-05 00:00:00,n,372208,2906,0
10708,53,"Again","헤어졌다 만났다",main,2014-06-05 00:00:00,n,1668647,8653,700
14834,944,"It Was","뜨래요",main,2014-06-05 00:00:00,n,3571,68,804
984,224,"Breathe","숨소리",main,2014-06-06 00:00:00,n,10098089,172599,152
12226,825,"Topdog","Topdog",main,2014-06-08 00:00:00,n,3572355,82537,0
255,160,"Hangover","Hangover",main,2014-06-08 00:00:00,n,371019718,2474215,0
8705,747,"Fire","Fire",main,2014-06-09 00:00:00,n,289749,4108,0
258,199,"1AM","새벽한시",main,2014-06-09 00:00:00,n,25539788,277066,388
2057,237,"I loved .. have no regrets","사랑했으니..됐어",main,2014-06-09 00:00:00,n,1108474,9156,383
8215,86,"No More","이젠 아니야",main,2014-06-09 00:00:00,n,13425544,138834,693
10620,224,"Breathe","숨소리",duplicate,2014-06-09 00:00:00,n,157594,2619,0
57792,237,"I loved .. have no regrets","사랑했으니..됐어",duplicate,2014-06-09 00:00:00,n,734527,1466,0
1772,48,"Amazing - Bad Lady","Amazing - Bad Lady",main,2014-06-09 00:00:00,n,2347733,47483,0
45552,5515,"Pop Beyond","빠삐용",main,2014-06-09 00:00:00,n,249879,4678,0
14866,172,"Fly High","Fly High",main,2014-06-10 00:00:00,n,106680,841,137
9675,9,"Give Me","Give Me",main,2014-06-10 00:00:00,n,295306,1871,0
1259,34,"Alarm","알람",main,2014-06-10 00:00:00,n,1646210,30305,0
35829,4767,"No Way","노웨이",main,2014-06-10 00:00:00,n,841851,13051,0
28153,4914,"Strange Tropics","낯선 열대",main,2014-06-10 00:00:00,n,571730,8502,0
32366,4567,"ANDROMEDA","안드로메다",main,2014-06-11 00:00:00,n,321965,3328,37
9137,816,"I\'m in love","I\'m in love",main,2014-06-11 00:00:00,n,1558667,9448,265
20498,234,"Oppa, You\'re Mine","오빤내꺼",main,2014-06-12 00:00:00,n,978982,9190,0
41248,24,"Introduction to Love","사랑학개론",main,2014-06-12 00:00:00,n,58651,493,0
1081,49,"Hug Me","Hug Me",duplicate,2014-06-12 00:00:00,n,1153127,13621,0
7512,215,"Eternity","Eternity",alternate,2014-06-12 00:00:00,n,2149718,30982,0
12921,1008,"NO LOVE","NO LOVE",main,2014-06-12 00:00:00,n,1640807,42220,0
11386,49,"Hug Me","Hug Me",alternate,2014-06-12 00:00:00,n,203097,2490,0
12756,997,"A midsummer night\'s sweetness","한여름밤의 꿀",main,2014-06-12 00:00:00,n,15723820,47891,2208
12757,997,"A midsummer night\'s sweetness","한여름밤의 꿀",duplicate,2014-06-12 00:00:00,n,9021687,53495,0
12760,997,"A midsummer night\'s sweetness","한여름밤의 꿀",duplicate,2014-06-12 00:00:00,n,100285,1461,0
56633,172,"Haru","하루",main,2014-06-13 00:00:00,n,84377,1271,88
12704,994,"Sunflower","Sunflower",main,2014-06-13 00:00:00,n,1395600,19192,0
50634,6318,"More","더",main,2014-06-13 00:00:00,n,4687393,21679,0
34003,4646,"All-Day, Everyday","All-Day, Everyday",main,2014-06-13 00:00:00,n,154852,1618,0
35037,4400,"Black","블랙",main,2014-06-13 00:00:00,n,570744,3751,125
32946,98,"Monday Afternoon","Monday Afternoon",main,2014-06-14 00:00:00,n,2167282,18583,0
460,86,"Good Luck","굿럭",main,2014-06-15 00:00:00,n,43374405,365135,959
1585,14,"Eyes, Nose, Lips","눈,코,입",main,2014-06-16 00:00:00,n,37958954,561800,0
9800,18,"Crystal","크리스탈",main,2014-06-16 00:00:00,n,2672739,25230,63
56738,6966,"Chicken Feet","닭발",main,2014-06-16 00:00:00,n,83253,994,0
1249,18,"Crystal","크리스탈",duplicate,2014-06-16 00:00:00,n,2120403,24408,0
73227,825,"Topdog","Topdog",alternate,2014-06-17 00:00:00,n,89879,3216,0
1086,138,"Mr.Ambiguous","Mr.애매모호",main,2014-06-17 00:00:00,n,10819082,200387,611
3179,355,"Double Kiss","더블키스",main,2014-06-17 00:00:00,n,374095,2511,38
11371,384,"Summer Time","Summer Time",main,2014-06-17 00:00:00,n,495677,1879,461
18227,1439,"Brilliant days","화양연화",alternate,2014-06-18 00:00:00,n,57257,932,0
4736,516,"But I","싫어도",main,2014-06-18 00:00:00,n,1600617,19994,48
18836,1482,"Nuckle Flow","Nuckle Flow",main,2014-06-18 00:00:00,n,1696986,9736,0
2210,138,"Mr Ambiguous","Mr.애매모호",duplicate,2014-06-18 00:00:00,n,7862124,244246,0
10712,53,"Pillow","팔베개",main,2014-06-18 00:00:00,n,825229,4312,293
73228,825,"Topdog","Topdog",alternate,2014-06-19 00:00:00,n,501976,10098,0
4887,16,"Short Hair","Short Hair",alternate,2014-06-19 00:00:00,n,10118765,37771,0
4888,16,"Short Hair","Short Hair",alternate,2014-06-19 00:00:00,n,7435890,35852,0
66082,438,"Forbidden Game","왠지 그럼 안될 것 같아",main,2014-06-19 00:00:00,n,285369,2145,0
20282,2764,"Wistful","바라만 보네요",main,2014-06-19 00:00:00,n,259657,1694,0
32367,4567,"ANDROMEDA","안드로메다",alternate,2014-06-19 00:00:00,n,204956,2459,0
489,16,"Short Hair","단발머리",main,2014-06-19 00:00:00,n,43736947,207774,1080
10621,224,"St-Dagger","St-Dagger",main,2014-06-22 00:00:00,n,365973,5443,0
43496,1407,"Mom","엄마",main,2014-06-22 00:00:00,n,75800,2540,0
1296,87,"Psycho","싸이코",main,2014-06-23 00:00:00,n,1638695,36631,0
72275,667,"Delilah","딜라일라",main,2014-06-23 00:00:00,n,257301,9256,0
19579,667,"Delilah","딜라일라",duplicate,2014-06-23 00:00:00,n,1942579,50793,0
16508,1322,"#Can\'tStop","#Can\'tStop",main,2014-06-23 00:00:00,n,47464,1279,0
638,80,"A","A",main,2014-06-23 00:00:00,n,129651390,1415229,251
12926,1008,"No Love","No Love",alternate,2014-06-23 00:00:00,n,370634,12373,0
43536,5336,"TAKE OUT","TAKE OUT",duplicate,2014-06-24 00:00:00,n,101510,3298,0
35608,438,"Snow Sherbet","눈송이 빙수",main,2014-06-24 00:00:00,n,40740,258,0
43544,5336,"TAKE OUT","TAKE OUT",main,2014-06-24 00:00:00,n,248300,2039,103
1990,102,"Hoo","후",main,2014-06-24 00:00:00,n,1024655,24153,0
6463,644,"Eyes, Nose, Lips","Eyes, Nose, Lips",main,2014-06-25 00:00:00,n,15266033,268921,0
28279,3405,"TEENAGER","TEENAGER",main,2014-06-25 00:00:00,n,2836196,56630,147
10371,4,"Crush","Crush",main,2014-06-25 00:00:00,n,11021833,136343,0
31010,4443,"Walk backward","뒤로걷기",main,2014-06-26 00:00:00,n,624123,4951,135
117,114,"Day 1","오늘부터 1일",main,2014-06-26 00:00:00,n,31924473,208905,915
12942,669,"Fever","체온 뜨거워",main,2014-06-26 00:00:00,n,1015316,22627,0
15542,669,"Fever","체온 뜨거워",duplicate,2014-06-26 00:00:00,n,108871,4167,0
29898,33,"MASAYUME CHASING","MASAYUME CHASING",main,2014-06-26 00:00:00,n,10285047,123093,0
8967,491,"Sometimes","가끔 내가",main,2014-06-27 00:00:00,n,456889,2691,99
1298,87,"Psycho","Psycho",alternate,2014-06-27 00:00:00,n,2849033,54298,0
14656,48,"Shooting Star","Shooting Star",main,2014-06-27 00:00:00,n,312113,6385,0
19423,1151,"Rainy Rainy","Rainy Rainy",main,2014-06-27 00:00:00,n,973447,23834,0
31803,4519,"0.5","0.5",main,2014-06-29 00:00:00,n,21371,195,0
118,114,"Day 1","Day 1",alternate,2014-06-29 00:00:00,n,395915,6565,0
77730,8775,"The Deaf Sky","귀머거리 하늘",main,2014-06-29 00:00:00,n,19159,153,0
8433,456,"Nice Body","나이스 바디",duplicate,2014-06-29 00:00:00,n,3640510,17421,0
3929,456,"Nice Body","나이스 바디",main,2014-06-30 00:00:00,n,3564390,47620,275
8428,374,"Sky Blue Promise","Sky Blue Promise",duplicate,2014-06-30 00:00:00,n,2690708,17819,0
14923,981,"Run","달려봐",main,2014-07-01 00:00:00,n,176504,2398,0
17744,1407,"Fly Away","Fly Away",main,2014-07-01 00:00:00,n,222458,3632,77
2191,262,"Umbrella","우산",main,2014-07-02 00:00:00,n,7895095,56090,848
14247,262,"Umbrella","우산",duplicate,2014-07-02 00:00:00,n,73887,565,0
732,66,"One More","하나 더",main,2014-07-02 00:00:00,n,15601034,80927,64
59121,7207,"Vampire\'s Flower","뱀파이어의",main,2014-07-02 00:00:00,n,918948,0,0
10806,904,"Hip Song","Hip Song",main,2014-07-03 00:00:00,n,1072417,8713,0
75394,8572,"All for you","All for you",main,2014-07-03 00:00:00,n,28030,126,0
14241,973,"Ice Baby","아이스 베이비",main,2014-07-03 00:00:00,n,2321752,31991,98
221,65,"Red Light","레드 라이트",main,2014-07-03 00:00:00,n,52598930,602236,540
13059,974,"So Into U","기가막혀",duplicate,2014-07-04 00:00:00,n,155481,4154,0
779,168,"Talk That","톡 댓",duplicate,2014-07-04 00:00:00,n,3167085,26164,0
62222,7651,"All Pretty","다 예뻐",main,2014-07-04 00:00:00,n,318055,5319,0
12303,974,"So Into U","기가막혀",main,2014-07-04 00:00:00,n,2479285,50193,0
2588,40,"Boy in Luv","Boy in Luv",main,2014-07-04 00:00:00,n,27940443,0,0
53539,6569,"Love Satellite","Love Satellite",main,2014-07-04 00:00:00,n,315659,2907,91
15736,22,"Rain Sound","빗소리",duplicate,2014-07-04 00:00:00,n,981163,18327,0
15737,22,"Coffee Shop","Coffee Shop",duplicate,2014-07-04 00:00:00,n,107504,1950,0
15739,22,"Hurricane","Hurricane",duplicate,2014-07-04 00:00:00,n,167812,3507,0
15740,22,"Badman","Badman",duplicate,2014-07-04 00:00:00,n,211169,3955,0
4490,496,"Good night kiss","굿나잇 키스",duplicate,2014-07-04 00:00:00,n,5496971,47527,0
1431,22,"Where Are You?","어디니? 뭐하니?",duplicate,2014-07-04 00:00:00,n,2419548,45853,0
1432,22,"Warrior","워리어",duplicate,2014-07-04 00:00:00,n,2940755,55545,0
1434,22,"Power","Power",duplicate,2014-07-04 00:00:00,n,537639,10662,0
1435,22,"Stop It","하지마",duplicate,2014-07-04 00:00:00,n,407201,6696,0
1436,22,"1004 Angel","천사",duplicate,2014-07-04 00:00:00,n,4198075,73375,0
14531,22,"Secret Love","비밀연애",main,2014-07-04 00:00:00,n,45378,1221,0
10707,53,"Don\'t Move","움직이지마",main,2014-07-04 00:00:00,n,2065441,17066,262
15581,168,"Poison","포이즌",duplicate,2014-07-04 00:00:00,n,1111294,8912,0
15582,168,"YooHoo","유후",duplicate,2014-07-04 00:00:00,n,905584,6416,0
15583,168,"I Do I Do","아이두 아이두",duplicate,2014-07-04 00:00:00,n,614720,7715,0
3562,240,"Hope Torture","희망고문",main,2014-07-04 00:00:00,n,1501777,19936,238
51115,1227,"Bye, Goodbye","하나둘씩 떨어져",main,2014-07-06 00:00:00,n,26275,141,0
38527,528,"Maps","Maps",main,2014-07-07 00:00:00,n,6164112,37803,0
49294,1231,"Goodbye My Love","Goodbye My Love",main,2014-07-07 00:00:00,n,141806,1872,0
1727,1,"U beauty","니가 예쁘다",main,2014-07-07 00:00:00,n,1331722,23670,39
734,66,"One More","One More",alternate,2014-07-07 00:00:00,n,609895,4559,0
13108,322,"Hello","안녕하세요",main,2014-07-08 00:00:00,n,2596595,80042,0
33938,4624,"Break Up To Make Up","이제 그만 싸우자",main,2014-07-08 00:00:00,n,2604145,13522,899
11415,374,"Saturday Night","Saturday Night",duplicate,2014-07-08 00:00:00,n,694004,10910,0
5313,543,"Let\'s love","나랑만나",main,2014-07-08 00:00:00,n,3283059,60202,0
8427,374,"Saturday Night","Saturday Night",duplicate,2014-07-08 00:00:00,n,1590171,21076,0
13116,322,"Hello","안녕하세요",duplicate,2014-07-09 00:00:00,n,98077,3635,0
15708,151,"Good Bye Bye","굿 바이 바이",duplicate,2014-07-09 00:00:00,n,1484731,41672,0
643,80,"A","A",alternate,2014-07-09 00:00:00,n,12392187,168822,0
43919,5375,"D Island","섬",main,2014-07-09 00:00:00,n,197108,5984,0
10138,372,"Yoo Hoo","유후",main,2014-07-09 00:00:00,n,297457,2581,90
10139,372,"Yoo Hoo","유후",duplicate,2014-07-09 00:00:00,n,249109,2834,0
676,151,"Good Bye Bye","굿 바이 바이",main,2014-07-09 00:00:00,n,16076093,215391,0
16641,46,"I\'m a Loner","외톨이야",duplicate,2014-07-10 00:00:00,n,40203,325,0
56926,7007,"Tear Up","눈물이 핑돌아",main,2014-07-10 00:00:00,n,71256,177,0
11681,942,"Stalker","Stalker",main,2014-07-10 00:00:00,n,54358,1750,0
16645,46,"Love","러브",duplicate,2014-07-11 00:00:00,n,57901,341,0
53769,6649,"I\'m in love","아임 인 러브",main,2014-07-11 00:00:00,n,3022820,26881,630
30234,27,"Like a star","별처럼",main,2014-07-11 00:00:00,n,297565,4483,0
35714,363,"Beauty Beauty","Beauty Beauty",main,2014-07-11 00:00:00,n,2183657,39274,0
11417,374,"The Story of Our Lives","우리가 사는 이야기",duplicate,2014-07-11 00:00:00,n,163799,3120,0
1497,84,"Fantastic","Fantastic",main,2014-07-11 00:00:00,n,27128930,363244,235
75505,96,"Last Romeo","Last Romeo",main,2014-07-11 00:00:00,n,116323,1256,0
3429,363,"Beauty Beauty","Beauty Beauty",duplicate,2014-07-12 00:00:00,n,856084,16799,0
16,77,"Darling","달링",duplicate,2014-07-13 00:00:00,n,5875458,59444,0
17,77,"Darling","달링",main,2014-07-13 00:00:00,n,55813408,270839,1201
35782,47,"Hey Mister","Hey Mister",main,2014-07-13 00:00:00,n,772268,5939,0
